trigger_no,trigger_type,corr,key
# 0:02:10.718319  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:11.215547  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:11.593559  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:12.781265  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:13.282064  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:13.605474  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:14.103008  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:15.174959  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:16.368163  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:16.868897  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:17.191906  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:17.688929  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:18.542352  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:19.727637  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:20.228030  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:20.550883  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:21.048996  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:22.179967  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:23.369138  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:23.870086  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:24.192995  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:24.690740  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:25.720234  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:26.896683  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:27.397395  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:27.719940  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:28.217458  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:28.803968  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:29.985938  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:30.486405  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:30.809002  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:31.305977  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:32.459847  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:33.649781  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:34.150543  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:34.473294  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:34.970993  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:35.449752  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:36.633029  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:37.133724  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:37.456471  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:37.954555  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:38.541371  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:39.733102  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:40.233816  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:40.557247  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:41.054629  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:42.440278  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:43.632322  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:44.133084  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:44.456416  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:44.954463  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:45.552357  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:46.732694  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:47.233694  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:47.556534  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:48.053804  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:48.824432  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:50.000512  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:50.501199  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:50.824429  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:51.322306  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:52.068014  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:53.249484  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:53.749898  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:54.072728  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:54.570415  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:55.259378  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:56.452455  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:56.953120  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:57.276061  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:57.773999  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:58.095259  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:59.284901  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:59.785945  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:00.109686  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:03:00.607007  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:01.283978  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:02.468398  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:02.969046  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:03.292111  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:03:03.790002  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:05.202309  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:06.386740  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:06.887436  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:07.210070  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:03:07.707982  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:08.001475  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:09.185561  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:09.686422  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:10.009652  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:03:10.507574  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:12.773984  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
